marca,modelo,anios_produccion,rango_anios,tiene_serie,tiene_deportiva,observaciones_facelift,serie_1g,serie_2g,serie_3g,precio_fatal_10,precio_mal_13,precio_regular_17,precio_bien_23,precio_vida_deportiva,valor_minimo_usado,porcentaje_15,porcentaje_20,porcentaje_23
MITSUBISHI,SPACE STAR,2013 EN ADELANTE,16-19,True,False,"CAMBIA EL PARAGOLPES DELANTERO, LAS REJILLAS, EL PARAGOLPES TRASERO Y LA ILUMINACION",780/1g,1180/2g,1580/3g,,1180.0,1680.0,2070.0,,6000.0,900.0,1200.0,1380.0
MITSUBISHI,SPACE STAR,2013 EN ADELANTE,20-24,False,False,"CAMBIA LA CARROCERIA FRONTAL COMPLETA (ALETAS INCLUIDAS), RETROVISORES, PARAGOLPES TRASERO Y LA ILUMINACION",880/1g,1680/2g,2080/3g,,1380.0,2070.0,2730.0,,12000.0,1800.0,2400.0,2760.0
NISSAN,JUKE F15,2011-2019,11-14,True,False,,1030/1g,1270/2g,2430/3g,1130.0,1530.0,1830.0,2430.0,,4500.0,675.0,900.0,1035.0
NISSAN,JUKE F15,2011-2019,14-19,False,False,"CAMBIA PARAGOLPES, REJILLAS, ALETAS, ILUMINACION Y RETROVISORES",1630/1g,2030/2g,2680/2g4x4,4.0,1630.0,2580.0,2830.0,,5700.0,855.0,1140.0,1311.0
NISSAN,JUKE F16,2020 EN ADELANTE,20-24,True,False,,1880/2030/1G,2780/2G,3370/3G,2070.0,2880.0,3070.0,3680.0,,14000.0,2100.0,2800.0,3220.0
NISSAN,JUKE F16,2020 EN ADELANTE,24>,True,False,EXTERIORMENTE PARECE QUE SOLO CAMBIA LA REJILLA CENTRAL,2780,3230,3710,,,,,,17000.0,2550.0,3400.0,3910.0
NISSAN,MICRA K13,2011-2016,11-14,True,False,,,,,,430.0,630.0,1030.0,,3300.0,495.0,660.0,759.0
NISSAN,MICRA K13,2011-2016,14-16,True,False,"CAMBIA PARAGOLPES, ALETAS, REJILLAS, ILUMINACION Y LAS PUERTAS (SON LAS MISMAS PERO AHORA SIN MOLDURAS)",,,,,380.0,830.0,1230.0,,4200.0,630.0,840.0,966.0
NISSAN,MICRA K14,2017-2024,17-21,True,False,,1580/1780/1G,2270/2G,2780/3G,1430.0,1830.0,2270.0,2880.0,,7400.0,1110.0,1480.0,1702.0
NISSAN,MICRA K14,2017-2024,21-24,False,False,APARENTEMENTE SOLO CAMBIAN LOS FAROS DELANTEROS,2180,2680,3030,1830.0,2180.0,2630.0,3230.0,,10000.0,1500.0,2000.0,2300.0
NISSAN,MURANO,2015-2022,15-22,True,False,,,,,,2280.0,2680.0,3480.0,,8900.0,1335.0,1780.0,2047.0
NISSAN,NAVARA NP300,2015-2022,15-22,True,False,EN TODAS LAS PIEZAS MARCAR VALIDEZ CON: MERCEDES CLASE X / NISSAN NAVARA NP 300 / RENAULT ALASKAN,7360/2,,,6450.0,6880.0,7380.0,8370.0,,17000.0,2550.0,3400.0,3910.0
NISSAN,NOTE,2013-2017,13-17,True,False,,870/1g,970/2g,1680/3g,880.0,1160.0,1480.0,1780.0,,2700.0,405.0,540.0,621.0
NISSAN,PIXO,2009-2013,09-13,True,False,"EN TODAS LAS PIEZAS MARCAR VALIDEZ CON SUZUKI ALTO / NISSAN PIXO (CAMBIA SOLO: CAPO, FAROS DELANTEROS Y PARAGOLPES DEL Y TRAS)",,,,,,,,,2900.0,435.0,580.0,667.0
NISSAN,PULSAR,2015-2018,15-18,True,False,,1380/1g,1670/2g,2470/3g,1380.0,1680.0,1980.0,2670.0,,4000.0,600.0,800.0,920.0
NISSAN,QASHQAI J11,2014-2021,14-17,True,False,,1830/1g,2480/2g,2970/3g,2270.0,2180.0,2680.0,3230.0,,6000.0,900.0,1200.0,1380.0
NISSAN,QASHQAI J11,2014-2021,17-21,True,False,"CAMBIA PARAGOLPES, REJILLAS, CAPO E ILUMINACION",2180/1g,2680/2g,3430/3g,,2430.0,3130.0,3580.0,3350.0,8000.0,1200.0,1600.0,1840.0
NISSAN,QASHQAI,2021 EN ADELANTE,21-24,True,False,,2560/2830,3320,4230,,3130.0,3680.0,4880.0,,15000.0,2250.0,3000.0,3450.0
NISSAN,QASHQAI,2021 EN ADELANTE,24>,True,False,"CAMBIA EL PARAGOLPES DELANTERO, LAS REJILLAS, PARAGOLPES TRASERO Y LA ILUMINACION",,,,,,,,,27000.0,4050.0,5400.0,6210.0
NISSAN,X-TRAIL,2008-2014,08-11,True,False,,,0,,,630.0,1130.0,1330.0,,6200.0,930.0,1240.0,1426.0
NISSAN,X-TRAIL,2008-2014,11-14,False,False,"CAMBIA PARAGOLPES DELANTERO, REJILLAS E ILUMINACION",,,,,1030.0,1230.0,1630.0,,7500.0,1125.0,1500.0,1725.0
NISSAN,X-TRAIL,2014-2022,14-17,True,False,,1970/1g,2530/2g,3280/3g,2430.0,2780.0,3190.0,3880.0,,10500.0,1575.0,2100.0,2415.0
NISSAN,X-TRAIL,2014-2022,17-22,True,False,"CAMBIA PARAGOLPES, REJILLAS E ILUMINACION",2180/2480/1g,3130/2g,3880/3g,2420.0,2870.0,3680.0,4680.0,3350.0,11000.0,1650.0,2200.0,2530.0
NISSAN,X-TRAIL,2022 EN ADELANTE,22>,True,False,,2680/1gh,,,2720.0,3190.0,4830.0,5330.0,,30000.0,4500.0,6000.0,6900.0
OMODA,5,2022 EN ADELANTE,22>,True,False,,2710/1g,3710/2G,4230/3,,3210.0,,,,25000.0,3750.0,5000.0,5750.0
OMODA,9,2025 EN ADELANTE,25>,True,False,,3710,4230,7230,,,,,,45000.0,6750.0,9000.0,10350.0
OPEL,ADAM,2013-2019,13-19,True,True,,,980/2g,,,880.0,1080.0,1380.0,,4500.0,675.0,900.0,1035.0
OPEL,AGILA B,2008-2014,08-14,True,False,EN TODAS LAS PIEZAS MARCAR VALIDEZ CON: SUZUKI SPLASH / OPEL AGILA B,,,,,,,,,2700.0,405.0,540.0,621.0
OPEL,AMPERA,2012-2016,12-16,True,False,,,,,,,,,,7600.0,1140.0,1520.0,1748.0
OPEL,ANTARA,2007-2015,07-11,True,False,,,,2.2 dti,,880.0,1130.0,1360.0,,3500.0,525.0,700.0,805.0
OPEL,ANTARA,2007-2015,11-15,False,False,"CAMBIA EL PARAGOLPES DELANTERO, REJILLA Y PILOTOS TRASEROS",,,,,1030.0,1380.0,1730.0,,5500.0,825.0,1100.0,1265.0
OPEL,ASTRA J,2010-2016,10-12,True,False,,480/1G,670/2G,1070/3G,880.0,1130.0,1430.0,1630.0,,2500.0,375.0,500.0,575.0
OPEL,ASTRA J,2010-2016,12-16,False,True,"CAMBIA PARAGOLPES DELANTERO, REJILLAS Y  PARAGOLPES TRASERO Y LOS FAROS DELANTEROS",930/1G,1180/2G,1430/3G,,1380.0,1630.0,2230.0,,2900.0,435.0,580.0,667.0
OPEL,ASTRA K,2016-2021,16-20,True,False,,1830/1G,2480/2G,3190/3G,1930.0,2830.0,3030.0,3430.0,,3500.0,525.0,700.0,805.0
OPEL,ASTRA K,2016-2021,20-21,False,False,"CAMBIA PARAGOLPES DELANTERO, REJILLAS Y LA ILUMINACION",2230/1G,2680/2G,3380/3G,2630.0,2830.0,3380.0,3830.0,,7900.0,1185.0,1580.0,1817.0
OPEL,ASTRA L,2022 EN ADELANTE,22>,True,False,,2680,4130/2g,5230/3g,2630.0,3380.0,4580.0,6130.0,,17000.0,2550.0,3400.0,3910.0
OPEL,ASTRA J GTC,2012-2018,12-18,True,True,,,,,1.4,1430.0,2030.0,2480.0,,7000.0,1050.0,1400.0,1610.0
OPEL,CORSA E,2015-2020,15-20,True,True,,880/1g,1530/2g,2030/3g,,1130.0,1730.0,2130.0,,2500.0,375.0,500.0,575.0
OPEL,CORSA F,2020 EN ADELANTE,20-23,True,False,,1810/2130/1g,2680/2g,3560/3g,1810.0,,,3400.0,,8500.0,1275.0,1700.0,1955.0
OPEL,CORSA F,2020 EN ADELANTE,24>,False,False,"CAMBIA EL PARAGOLPES DELANTERO, LAS REJILLAS Y LA ILUMINACIÓN",2780,3130/2GH,3780/3g H,,,,3430.0,,14000.0,2100.0,2800.0,3220.0
OPEL,CROSSLAND X,2017-2024,17-21,True,False,,1880/2230/1g,3080/2g,3530/3g,2730.0,2880.0,3380.0,3680.0,,6900.0,1035.0,1380.0,1587.0
OPEL,CROSSLAND,2017-2024,21-24,False,False,"CAMBIA EL PARAGOLPES DELANTERO, LAS REJILLAS, CAPO, PORTON TRASERO Y LA ILUMINACIÓN",26801g,3530/2g,3830/3g,2830.0,3080.0,3680.0,4230.0,,11000.0,1650.0,2200.0,2530.0
OPEL,FRONTERA,2025 EN ADELANTE,25>,True,False,"TODA LA PARTE CICLO, PUERTAS, CAPO, Y RETROVISORES LOS COMPARTE CON: CITROEN C3 AIRCROSS / OPEL FRONTERA",,,,,,,,,0.0,0.0,0.0,0.0
OPEL,GRANDLAND X,2018-2024,18-21,True,False,,2230/1g,3230/2g,3470/3g,2430.0,2730.0,3380.0,3770.0,,10000.0,1500.0,2000.0,2300.0
OPEL,GRANDLAND,2018-2024,22-24,True,False,CAMBIA LA CARROCERIA FRONTAL COMPLETA (ALETAS NO) Y LA ILUMINACION DELANTERA,2670/1g,3380/2g,4480/3g,2880.0,3380.0,3880.0,4830.0,,14900.0,2235.0,2980.0,3427.0
OPEL,GRANDLAND,2025 EN ADELANTE,25>,True,False,,,,,,,,,,0.0,0.0,0.0,0.0
OPEL,INSIGNIA,2009-2017,09-13,True,True,,mirar km,,1830/3,1280.0,1380.0,1730.0,2080.0,,1500.0,225.0,300.0,345.0
OPEL,INSIGNIA,2009-2017,14-17,True,True,"CAMBIA PARAGOLPES DELANTERO, LAS REJILLAS, EL PARAGOLPES TRASERO, PORTON TRASERO Y LA ILUMINACION",1070/1g,1270/2G,mirar km,1880.0,2030.0,2230.0,2780.0,,2900.0,435.0,580.0,667.0
OPEL,INSIGNIA,2017-2022,17-20,True,True,,1880/1g,,mirar km,2030.0,2380.0,2780.0,4230.0,,8000.0,1200.0,1600.0,1840.0
OPEL,INSIGNIA,2017-2022,20-22,False,False,"CAMBIA PARAGOLPES DELANTERO, LAS REJILLAS, RETROVISORES, PARAGOLPES TRASERO Y LA ILUMINACION",,,6600vida,2380.0,2680.0,3680.0,4880.0,,12500.0,1875.0,2500.0,2875.0
OPEL,KARL,2015-2019,15-19,True,False,,870/1g,,,870.0,1070.0,1170.0,1370.0,,6500.0,975.0,1300.0,1495.0
OPEL,MERIVA B,2010-2017,09-14,True,False,,mirar km¿,,,,870.0,1230.0,1630.0,,1500.0,225.0,300.0,345.0
OPEL,MERIVA B,2010-2017,14-17,False,False,"CAMBIA EL PARAGOLPES DELANTERO, LAS REJILLAS, EL PARAGOLPES TRASERO Y LA ILUMINACION",,,2860/3D,,1230.0,1680.0,2130.0,,2900.0,435.0,580.0,667.0
OPEL,MOKKA,2012-2019,12-17,True,False,,1530/1g,1870/2g,3190/3g,1380.0,2380.0,2680.0,3630.0,,5500.0,825.0,1100.0,1265.0
OPEL,MOKKA X,2012-2019,17-19,True,False,"CAMBIA LA CARROCERIA FRONTAL COMPLETA (ALETAS INCLUIDAS), EL PARAGOLPES TRASERO Y LA ILUMINACION",2030/1g,2680/2g,3330/3g,2180.0,2580.0,2880.0,4280.0,,8000.0,1200.0,1600.0,1840.0
OPEL,MOKKA,2021 EN ADELANTE,21-24,True,False,,2680/1g,3830/2g,4430/3g,2370.0,2880.0,4130.0,4630.0,,14800.0,2220.0,2960.0,3404.0
OPEL,MOKKA,2021 EN ADELANTE,25>,True,False,"CAMBIA EL PARAGOLPES DELANTERO, LA MASCARA CENTRAL ENTRE FAROS Y LA ILUMINACION",,,,,,,,,0.0,0.0,0.0,0.0
OPEL,ZAFIRA C,2012-2019,12-16,True,False,,,mirar km,1640/2/3G,1380.0,1680.0,2030.0,2430.0,,5500.0,825.0,1100.0,1265.0
OPEL,ZAFIRA C,2012-2019,17-19,True,False,"CAMBIA EL PARAGOLPES DELANTERO, LAS REJILLAS Y LA ILUMINACION",,,,1870.0,2230.0,2830.0,3370.0,,9500.0,1425.0,1900.0,2185.0
OPEL,ZAFIRA,2022 EN ADELANTE,16-24,True,False,,,mirar precio,en otras marcas,,3370.0,4130.0,5070.0,,16800.0,2520.0,3360.0,3864.0
OPEL,ZAFIRA,2022 EN ADELANTE,24>,True,False,"CAMBIA EL PARAGOLPES DELANTERO, LAS REJILLAS Y LOS FAROS DELANTEROS",,,,,,,,,0.0,0.0,0.0,0.0
PEUGEOT,108,2015-2022,15-22,True,False,,1080/1g,1380/2g,1770/3g,,1380.0,1430.0,1870.0,,5500.0,825.0,1100.0,1265.0
PEUGEOT,208,2012-2019,12-15,True,True,,1230/1g,1380/2g,1730/3G,1180.0,1330.0,1570.0,2030.0,,3000.0,450.0,600.0,690.0
PEUGEOT,208,2012-2019,15-19,False,False,"CAMBIA BASICAMENTE PARAGOLPES DELANTERO, LAS REJILLAS Y ILUMINACION",1530/1g,1680/2g,2030/3G,1330.0,1680.0,1830.0,2430.0,,4100.0,615.0,820.0,943.0
PEUGEOT,208,2020 EN ADELANTE,20-23,True,False,,2210/1g,3030/2g,3430/3g,2380.0,2830.0,3380.0,3580.0,,7000.0,1050.0,1400.0,1610.0
PEUGEOT,208,2020 EN ADELANTE,24>,False,False,"CAMBIA EL PARAGOLPES DELANTERO, LAS REJILLAS, EL BANDEAU Y LA ILUMINACION",2180/2510/1g,3190,3830/3g,2180.0,3080.0,3410.0,4530.0,,15000.0,2250.0,3000.0,3450.0
PEUGEOT,2008,2013-2019,13-16,True,False,,1330/1g,1570/2g,2470/3g,1580.0,1870.0,2070.0,2670.0,,3000.0,450.0,600.0,690.0
PEUGEOT,2008,2013-2019,16-19,False,False,"CAMBIA PARAGOLPES DELANTERO, REJILLAS, CAPO, RETROVISORES ,ILUMINACION, ALETAS Y PUERTAS TRASERAS (AHORA LLEVA ALETINES PERO NO SE SI ES PEGADO O CON GRAPAS)",1580/1g,1730/2g,2670/3g,1630.0,1930.0,2130.0,3170.0,,6500.0,975.0,1300.0,1495.0
PEUGEOT,2008,2020 EN ADELANTE,20-23,True,False,,1880/2030,2580,3330,1880.0,2580.0,3030.0,3830.0,,8500.0,1275.0,1700.0,1955.0
PEUGEOT,2008,2020 EN ADELANTE,24>,False,False,"CAMBIA PARAGOLPES DELANTERO, REJILLAS, PARAGOLPES TRASERO, PORTÓN TRASERO (YA NO TIENE EL LOGO) Y LA ILUMINACIÓN",2230,3410,4230,2330.0,3130.0,3630.0,4630.0,,17000.0,2550.0,3400.0,3910.0
PEUGEOT,308,2008-2014,08-11,True,False,,,,,,470.0,670.0,880.0,,1000.0,150.0,200.0,230.0
PEUGEOT,308,2008-2014,11-14,False,False,CAMBIA PARAGOLPES DELANTERO E ILUMINACION DELANTERA,330/1g,,,,730.0,870.0,1180.0,,2300.0,345.0,460.0,529.0
PEUGEOT,308,2014-2021,14-17,True,False,,1430/1g,1780/2G,1830/3g,,1880.0,2030.0,2580.0,,5000.0,750.0,1000.0,1150.0
PEUGEOT,308,2014-2021,17-21,False,False,"CAMBIA PARAGOLPES DELANTERO, REJILLAS, ILUMINACION  DELANTERA Y CAPO",1880/1G,2030/2g,2910/3g,,2030.0,2630.0,3210.0,,6000.0,900.0,1200.0,1380.0
PEUGEOT,308,2022 EN ADELANTE,22-25,True,False,,3380/1G,4030,4680,3180.0,3830.0,4230.0,4880.0,,14000.0,2100.0,2800.0,3220.0
PEUGEOT,308,2022 EN ADELANTE,25>,False,False,"CAMBIA EL PARAGOLPES DELANTERO, LAS REJILLAS, Y LA ILUMINACION DELANTERA (PARECE SER QUE LOS PILOTOS TRASEROS TAMBIÉN PERO NO ATINO A VERLO)",,,,,,,,,,,,
PEUGEOT,408,2023 EN ADELANTE,23>,True,False,,,,,,3130.0,4230.0,5130.0,,21500.0,3225.0,4300.0,4945.0
PEUGEOT,3008,2009-2016,09-14,True,False,,7301g,1080/2g,1340/3g,,1430.0,1680.0,1830.0,,2700.0,405.0,540.0,621.0
PEUGEOT,3008,2009-2016,14-16,False,False,"CAMBIA PARAGOLPES, REJILLAS E ILUMINACION",1180/1g,1430/2g,1630/3g,1080.0,1230.0,2030.0,2430.0,,5500.0,825.0,1100.0,1265.0
PEUGEOT,3008,2017-2024,17-21,True,False,,2680/1g,2890/2g,3380/3g,,2730.0,3190.0,3680.0,,6700.0,1005.0,1340.0,1541.0
PEUGEOT,3008,2017-2024,21-24,False,False,"CAMBIA EL PARAGOLPES DELANTERO, LAS REJILAS, CAPO, PARAGOLPES TRASERO Y LA ILUMINACION",2830/1g,3630/2g,4230/3g,,3630.0,4580.0,4880.0,,15000.0,2250.0,3000.0,3450.0
PEUGEOT,3008,2024 EN ADELANTE,24>,True,False,,3830/1g,4130/2g,5130/3g,3630.0,3880.0,4880.0,6290.0,,21000.0,3150.0,4200.0,4830.0
PEUGEOT,4008,2012-2017,12-17,True,False,"EN TODAS LAS PIEZAS SALVO ESPECIFICAS DE DISEÑO, MARCAR VAILDEZ CON: CITROEN C4-AIRCROSS / PEUGEOT 4008 / MITSUBISHI ASX",,,,,2170.0,2770.0,3270.0,,10000.0,1500.0,2000.0,2300.0
PEUGEOT,508,2012-2018,12-15,True,False,,1370/1G,1670/2G,2170/3G,1080.0,1230.0,1880.0,2680.0,,2600.0,390.0,520.0,598.0
PEUGEOT,508,2012-2018,15-18,False,False,CAMBIA LA CARROCERIA FRONTAL COMPLETA (EXCEPTO ALETAS) EL PARAGOLPES TRASERO Y LA ILUMINACION,1630/1G,1880/2G,2670/3G,1480.0,1880.0,2380.0,3280.0,,4000.0,600.0,800.0,920.0
PEUGEOT,508,2018 EN ADELANTE,18-23,True,True,,2430/3130/1g,4030/2g,5130/3g,2830.0,3880.0,4870.0,5470.0,,1000.0,150.0,200.0,230.0
PEUGEOT,508,2018 EN ADELANTE,23>,True,False,"CAMBIA EL PARAGOLPES DELANTERO, LAS REJILLAS Y LA ILUMINACION",3430,4330,5830/6130,3280.0,4130.0,5430.0,6310.0,,18000.0,2700.0,3600.0,4140.0
PEUGEOT,5008,2010-2017,10-14,True,False,,830/1,880,1330/1,1380.0,1580.0,1730.0,1870.0,,2300.0,345.0,460.0,529.0
PEUGEOT,5008,2010-2017,14-17,False,False,"CAMBIA PARAGOLPES FRONTAL COMPLETO, PORTON TRASERO E ILUMINACION",,,,1380.0,1680.0,2180.0,2780.0,,3000.0,450.0,600.0,690.0
PEUGEOT,5008,2017 EN ADELANTE,17-21,True,False,,2780/1g,3190/2g,3680/3g,2570.0,2880.0,3190.0,4170.0,,12000.0,1800.0,2400.0,2760.0
PEUGEOT,5008,2017 EN ADELANTE,21-24,False,False,"CAMBIA EL PARAGOLPES DELANTERO, LAS REJILLAS Y LA ILUMINACION",3190/1g,3480/2g,4480/3g,3130.0,3610.0,4180.0,4680.0,,17000.0,2550.0,3400.0,3910.0
PEUGEOT,5008,2024 EN ADELANTE,24>,True,False,,3830/4130,4580,6130,3830.0,4230.0,5230.0,6130.0,,24900.0,3735.0,4980.0,5727.0
PEUGEOT,TRAVELLER,2016 EN ADELANTE,16-24,True,False,,2580/1g,2870/2g,3470/3g,2230.0,2680.0,3130.0,3780.0,,16800.0,2520.0,3360.0,3864.0
PEUGEOT,TRAVELLER,2016 EN ADELANTE,24>,True,False,"CAMBIA EL PARAGOLPES DELANTERO, LAS REJILLAS Y LOS FAROS DELANTEROS",,,,,,,,,0.0,0.0,0.0,0.0
RENAULT,ALASKAN,2017 EN ADELANTE,17-22,True,False,EN TODAS LAS PIEZAS MARCAR VALIDEZ CON: MERCEDES CLASE X / NISSAN NAVARA NP 300 / RENAULT ALASKAN,,,,,,,,,17900.0,2685.0,3580.0,4117.0
RENAULT,ARKANA,2021 EN ADELANTE,21-23,True,False,,,,,,2830.0,3190.0,4480.0,6670.0,17900.0,2685.0,3580.0,4117.0
RENAULT,ARKANA,2021 EN ADELANTE,23>,False,False,"CAMBIAN LAS REJILLAS DEL PARAGOLPES, LLEVA LOS LOTOTIPOS NUEVOS DE RENAULT Y CAMBIAN LOS PILOTOS TRASEROS",,,,3210.0,3410.0,4580.0,5680.0,,23000.0,3450.0,4600.0,5290.0
RENAULT,AUSTRAL,2023 EN ADELANTE,23-25,True,False,,,,,2830.0,3380.0,4830.0,5380.0,,26000.0,3900.0,5200.0,5980.0
RENAULT,AUSTRAL,2023 EN ADELANTE,25>,False,False,"CAMBIA LA CARROCERIA FRONTAL COMPLETA, EL PORTÓN TRASERO Y LA ILUMINACION",,,,,,,,,0.0,0.0,0.0,0.0
RENAULT,CLIO IV,2013-2019,13-16,True,False,,1130/1G,1480/2g,1780/3g,1130.0,1380.0,1680.0,2230.0,,4200.0,630.0,840.0,966.0
RENAULT,CLIO IV FASE II,2013-2019,16-19,False,False,"CAMBIA PARAGOLPES DELANTERO, REJILLAS, RETROVISORES, PARAGOLPES TRASERO Y LA ILUMINACION",1380/1g,1680/2g,2230/3g,1380.0,1580.0,1880.0,2230.0,,4800.0,720.0,960.0,1104.0
RENAULT,CLIO V,2019-2026,19-23,True,False,,1780/1g,2580/2g,2930/3g,1880.0,2380.0,2630.0,3430.0,,8500.0,1275.0,1700.0,1955.0
RENAULT,CLIO V FASE II,2019-2026,24-25,True,False,"CAMBIA EL PARAGOLPES DELANTERO, LAS REJILLAS, PARAGOLPES TRASERO Y LA ILUMINACION",2480,2830/2g,4230/3G,,2580.0,3030.0,4230.0,,17000.0,2550.0,3400.0,3910.0
RENAULT,CLIO VI,2026 EN ADELANTE,26>,True,False,,,,,,2830.0,3410.0,4230.0,,19000.0,2850.0,3800.0,4370.0
RENAULT,CAPTUR,2013-2019,13-17,True,False,,1680/1G,1830/2g,2580/3g,1580.0,1870.0,2630.0,3030.0,,6500.0,975.0,1300.0,1495.0
RENAULT,CAPTUR,2013-2019,17-19,False,False,"CAMBIA BASICAMENTE PARAGOLPES, RETROVISORES E ILUMINACION",1830/1g,2410/2g,2780/3g,1730.0,2080.0,2830.0,3280.0,,6900.0,1035.0,1380.0,1587.0
RENAULT,CAPTUR,2020 EN ADELANTE,20-24,True,False,EN ABSOLUTAMENTE TODAS LAS PIEZAS (MENOS LA REJILLA FRONTAL) MARCAR VALIDEZ CON: RENAULT CAPTUR / MITSUBISHI ASX,2630/1g,3230/2g,4130/3g,2430.0,2630.0,3230.0,4130.0,,11400.0,1710.0,2280.0,2622.0
RENAULT,CAPTUR,2020 EN ADELANTE,24>,True,False,"CAMBIA EL PARAGOLPES DELANTERO, LAS REJILLAS, CAPO, PARAGOLPES TRASERO Y LA ILUMINACION",3030,3600,4800,3030.0,3230.0,4230.0,5030.0,,21500.0,3225.0,4300.0,4945.0
RENAULT,ESPACE,2015-2023,15-19,True,False,,1480/1g,2570/2g,3170/3g,1680.0,2230.0,2880.0,3570.0,,9900.0,1485.0,1980.0,2277.0
RENAULT,ESPACE,2015-2023,20-23,False,False,"CAMBIA EL PARAGOLPES DELANTERO, LAS REJILLAS, PARAGOLPES TRASERO Y LA ILUMINACION",1680/0/1,2670/2g,3880/3g,1680.0,2880.0,3370.0,4470.0,,15000.0,2250.0,3000.0,3450.0
RENAULT,ESPACE,2024 EN ADELANTE,24-25,True,False,,,,,,,,,,34500.0,5175.0,6900.0,7935.0
RENAULT,ESPACE,2024 EN ADELANTE,25>,False,False,"CAMBIA LA CARROCERIA FRONTAL COMPLETA, EL PORTÓN TRASERO Y LA ILUMINACION",,,,,,,,,0.0,0.0,0.0,0.0
RENAULT,FLUENCE,2010-2016,10-13,True,False,,,,,,930.0,930.0,1180.0,,2300.0,345.0,460.0,529.0
RENAULT,FLUENCE,2010-2016,13-16,False,False,CAMBIA PARAGOLPES E ILUMINACION (EN LA PARTE CICLO MARCAR VALIDEZ CON MEGANE III),,,,,1180.0,1370.0,1680.0,,5000.0,750.0,1000.0,1150.0
RENAULT,KADJAR,2015-2022,15-18,True,False,,2380/1g,2680/2g,3130/3g,2330.0,2380.0,2630.0,3480.0,,6300.0,945.0,1260.0,1449.0
RENAULT,KADJAR,2015-2022,19-22,False,False,"CAMBIA EL PARAGOLPES DELANTERO, LAS REJILLAS, EL PARAGOLPES TRASERO Y LA ILUMINACION",2430/1g,2830/2g,3480/3830/3g,2510.0,2630.0,3190.0,4170.0,,8300.0,1245.0,1660.0,1909.0
RENAULT,KOLEOS,2008-2016,08-12,True,False,,,,,,870.0,1460.0,1860.0,,3100.0,465.0,620.0,713.0
RENAULT,KOLEOS,2008-2016,12-14,False,False,CAMBIA LA CARROCERIA FRONTAL COMPLETA Y LOS RETROVISORES,,,,,1370.0,1660.0,2360.0,,5000.0,750.0,1000.0,1150.0
RENAULT,KOLEOS,2008-2016,14-16,False,False,CAMBIA LA CARROCERIA FRONTAL COMPLETA,,,,1630.0,1830.0,2430.0,3230.0,,9000.0,1350.0,1800.0,2070.0
RENAULT,KOLEOS,2017-2024,17-19,True,False,,,,,1730.0,2630.0,3830.0,4830.0,,15000.0,2250.0,3000.0,3450.0
RENAULT,KOLEOS,2017-2024,20-24,False,False,"CAMBIA EL PARAGOLPES DELANTERO, LAS REJILLAS, PARAGOLPES TRASERO Y LA ILUMINACION SOLO DE LOS PARAGOLPES",,,,,,,,,21000.0,3150.0,4200.0,4830.0
RENAULT,LAGUNA III,2008-2015,08-11,True,False,,900/2,,,,700.0,900.0,1300.0,,2700.0,405.0,540.0,621.0
RENAULT,LAGUNA III,2008-2015,11-15,False,False,CAMBIA PARAGOLPES DELANTERO E ILUMINACION,1100,,,400.0,870.0,1270.0,1570.0,,3000.0,450.0,600.0,690.0
RENAULT,LAGUNA COUPE,2009-2016,09-16,True,False,,,,,,1170.0,1670.0,2070.0,,5500.0,825.0,1100.0,1265.0
RENAULT,LATITUDE,2011-2015,11-14,True,False,,,,,,,,,,4500.0,675.0,900.0,1035.0
RENAULT,LATITUDE,2011-2015,14-15,False,False,CAMBIA LA CARROCERIA FRONTAL COMPLETA (ALETAS NO) Y LA ILUMINACION,,,,,,,,,7200.0,1080.0,1440.0,1656.0
RENAULT,MEGANE III,2008-2016,08-12,True,False,,,,670/3g,,470.0,870.0,1070.0,,1600.0,240.0,320.0,368.0
RENAULT,MEGANE III,2008-2016,12-14,False,False,CAMBIA BASICAMENTE PARAGOLPES E ILUMINACION DELANTERA,,,870/3g,,680.0,880.0,1180.0,,2300.0,345.0,460.0,529.0
RENAULT,MEGANE III,2008-2016,14-16,False,False,CAMBIA BASICAMENTE PARAGOLPES E ILUMINACION DELANTERA Y CAPO,,,970/3g,,780.0,930.0,1380.0,,3500.0,525.0,700.0,805.0
RENAULT,MEGANE III COUPE,2008-2016,08-12,True,False,,,,2300,,470.0,870.0,1080.0,,3500.0,525.0,700.0,805.0
RENAULT,MEGANE III COUPE,2008-2016,12-14,False,False,CAMBIA BASICAMENTE PARAGOLPES E ILUMINACION DELANTERA,,,mirar km,,680.0,880.0,1280.0,,4500.0,675.0,900.0,1035.0
RENAULT,MEGANE III COUPE,2008-2016,14-16,False,False,CAMBIA BASICAMENTE PARAGOLPES E ILUMINACION DELANTERA Y CAPO,,,mirar km,,980.0,1180.0,1480.0,,5500.0,825.0,1100.0,1265.0
RENAULT,MEGANE IV,2016-2024,16-20,True,False,,1730/1g,2430/2680/2g,3180/3g,280.0,2380.0,2880.0,3630.0,,5500.0,825.0,1100.0,1265.0
RENAULT,MEGANE IV,2016-2024,20-24,False,False,"CAMBIA EL PARAGOLPES DELANTERO, LAS REJILLAS, EL SPOILER DEL PARAGOLPES TRASERO, LAS MOLDURAS DE LAS PUERTAS Y LA ILUMINACION",2280/1g,2830/2g,3270/3g,300.0,2680.0,3280.0,3670.0,,9000.0,1350.0,1800.0,2070.0
