Triclo_Ref,Marca,Modelo,OEM,Info,Categoria
342343,SKODA,SKODA Yeti (5L) (‘09→’17),03L131501D,EGR Valve +VALVULA EGR VAG  2.0TDI,Mecanica (Carter/EGR)
342343,SKODA,SKODA Yeti (5L) (‘09→’17),03L131501E,EGR Valve +VALVULA EGR VAG  2.0TDI,Mecanica (Carter/EGR)
342343,SKODA,SKODA Yeti (5L) (‘09→’17),03L131501G,EGR Valve +VALVULA EGR VAG  2.0TDI,Mecanica (Carter/EGR)
342343,SKODA,SKODA Yeti (5L) (‘09→’17),03L131501K,EGR Valve +VALVULA EGR VAG  2.0TDI,Mecanica (Carter/EGR)
402326,SMART,SMART,A1600140002,Oil sump CARTER ACEITE SMART FORTWO,Mecanica (Carter/EGR)
346130,SMART,SMART,A6391400560,EGR Valve !VALVULA EGR SMART FORTWO,Mecanica (Carter/EGR)
346130,SMART,SMART,A6601400360,EGR Valve !VALVULA EGR SMART FORTWO,Mecanica (Carter/EGR)
346131,SMART,SMART,0022356V003000000,EGR Valve !VALVULA EGR SMART FORTWO 0.8,Mecanica (Carter/EGR)
346131,SMART,SMART,A6600900254,EGR Valve !VALVULA EGR SMART FORTWO 0.8,Mecanica (Carter/EGR)
340200,TOYOTA,TOYOTA,SU00100884,EGR Valve +VALVULA EGR PSA 1.4HDI,Mecanica (Carter/EGR)
346134,TOYOTA,TOYOTA,256200R010,"EGR Valve !VALVULA EGR AURIS, RAV-4III",Mecanica (Carter/EGR)
346817,TOYOTA,TOYOTA,2562027080,EGR Valve +VALVULA EGR TOYOTA RAV4 '00,Mecanica (Carter/EGR)
346818,TOYOTA,TOYOTA,2580026010,EGR Valve +VALVULA EGR TOYOTA RAV4 2.2D,Mecanica (Carter/EGR)
346819,TOYOTA,TOYOTA,256200R022,EGR Valve +VALVULA EGR TOYOTA RAV4 2.0D,Mecanica (Carter/EGR)
346829,TOYOTA,TOYOTA,2580033011,EGR Valve +VALVULA EGR TOYOTA 1.4 D-4D,Mecanica (Carter/EGR)
342318,VOLKSWAGEN,VOLKSWAGEN Caddy I (‘79→’92) / II (‘95→’03),028131501E,EGR Valve +VALVULA EGR VAG  1.9TDI,Mecanica (Carter/EGR)
342350,VOLKSWAGEN,VOLKSWAGEN Caddy I (‘79→’92) / II (‘95→’03),045131501C,EGR Valve +VALVULA EGR VAG 1.2/1.4/1.9D,Mecanica (Carter/EGR)
342350,VOLKSWAGEN,VOLKSWAGEN Caddy I (‘79→’92) / II (‘95→’03),045131501L,EGR Valve +VALVULA EGR VAG 1.2/1.4/1.9D,Mecanica (Carter/EGR)
342355,VOLKSWAGEN,VOLKSWAGEN Caddy I (‘79→’92) / II (‘95→’03),036131503M,EGR Valve +VALVULA EGR VAG  1.4/1.6 GAS.,Mecanica (Carter/EGR)
342362,VOLKSWAGEN,VOLKSWAGEN Caddy I (‘79→’92) / II (‘95→’03),036131503R,EGR Valve +VALVULA EGR VAG 1.4 GASOLINA,Mecanica (Carter/EGR)
342362,VOLKSWAGEN,VOLKSWAGEN Caddy I (‘79→’92) / II (‘95→’03),036131503T,EGR Valve +VALVULA EGR VAG 1.4 GASOLINA,Mecanica (Carter/EGR)
343302,VOLKSWAGEN,VOLKSWAGEN Caddy I (‘79→’92) / II (‘95→’03),038131501,"EGR Valve !VALVULA EGR VAG1.4,1.7,1.9SDI",Mecanica (Carter/EGR)
403799,VOLKSWAGEN,VOLKSWAGEN Caddy III (2K) (‘03→’15),038103603AG,Oil sump CARTER VAG 1.9TDI/2.0TDI/SDI,Mecanica (Carter/EGR)
342344,VOLKSWAGEN,VOLKSWAGEN Caddy III (2K) (‘03→’15),03G131501A,EGR Valve +VALVULA EGR SEAT ALTEA 1.9TDI,Mecanica (Carter/EGR)
342344,VOLKSWAGEN,VOLKSWAGEN Caddy III (2K) (‘03→’15),03G131501M,EGR Valve +VALVULA EGR SEAT ALTEA 1.9TDI,Mecanica (Carter/EGR)
342356,VOLKSWAGEN,VOLKSWAGEN Caddy III (2K) (‘03→’15),06A131501F,EGR Valve +VALVULA EGR VAG 1.6 GASOLINA,Mecanica (Carter/EGR)
342356,VOLKSWAGEN,VOLKSWAGEN Caddy III (2K) (‘03→’15),06A131501P,EGR Valve +VALVULA EGR VAG 1.6 GASOLINA,Mecanica (Carter/EGR)
342358,VOLKSWAGEN,VOLKSWAGEN Caddy III (2K) (‘03→’15),03G131502B,EGR Valve +VALVULA EGR VAG 1.9/2.0TDI,Mecanica (Carter/EGR)
342362,VOLKSWAGEN,VOLKSWAGEN Caddy III (2K) (‘03→’15),036131503R,EGR Valve +VALVULA EGR VAG 1.4 GASOLINA,Mecanica (Carter/EGR)
342362,VOLKSWAGEN,VOLKSWAGEN Caddy III (2K) (‘03→’15),036131503T,EGR Valve +VALVULA EGR VAG 1.4 GASOLINA,Mecanica (Carter/EGR)
343302,VOLKSWAGEN,VOLKSWAGEN Caddy III (2K) (‘03→’15),038131501,"EGR Valve !VALVULA EGR VAG1.4,1.7,1.9SDI",Mecanica (Carter/EGR)
343303,VOLKSWAGEN,VOLKSWAGEN Caddy III (2K) (‘03→’15),038131501AH,EGR Valve !VALVULA EGR CADDY III 2.0SDI,Mecanica (Carter/EGR)
343303,VOLKSWAGEN,VOLKSWAGEN Caddy III (2K) (‘03→’15),038131501BC,EGR Valve !VALVULA EGR CADDY III 2.0SDI,Mecanica (Carter/EGR)
342613,VOLKSWAGEN,VOLKSWAGEN Crafter (‘06→),076131501B,EGR Valve VALVULA EGR TRANSPORTER #¡REF!,Mecanica (Carter/EGR)
452683,VOLKSWAGEN,VOLKSWAGEN Crafter (‘06→),076131525D,"Pipe, EGR valve !TUBO VALVULA EGR VW CRAFTER",Mecanica (Carter/EGR)
403499,VOLKSWAGEN,VOLKSWAGEN Golf III (1H) / Vento (1H) (‘92→’98),032103601A,Oil sump CARTER VAG 1.0/1.4/1.6,Mecanica (Carter/EGR)
342318,VOLKSWAGEN,VOLKSWAGEN Golf III (1H) / Vento (1H) (‘92→’98),028131501E,EGR Valve +VALVULA EGR VAG  1.9TDI,Mecanica (Carter/EGR)
403431,VOLKSWAGEN,VOLKSWAGEN Golf IV (1J) / Bora (1J) (‘98→’04),038103601LA,Oil sump CARTER VAG 1.8 sin ag.sensor,Mecanica (Carter/EGR)
403432,VOLKSWAGEN,VOLKSWAGEN Golf IV (1J) / Bora (1J) (‘98→’04),038103603L,Oil sump CARTER VAG 1.8 con ag.sensor,Mecanica (Carter/EGR)
403433,VOLKSWAGEN,VOLKSWAGEN Golf IV (1J) / Bora (1J) (‘98→’04),038103601AQ,Oil sump CARTER VAG 1.8turbo sin a.s.,Mecanica (Carter/EGR)
403433,VOLKSWAGEN,VOLKSWAGEN Golf IV (1J) / Bora (1J) (‘98→’04),038103601MA,Oil sump CARTER VAG 1.8turbo sin a.s.,Mecanica (Carter/EGR)
403434,VOLKSWAGEN,VOLKSWAGEN Golf IV (1J) / Bora (1J) (‘98→’04),038103603M,Oil sump CARTER VAG 1.8turbo con a.s.,Mecanica (Carter/EGR)
403565,VOLKSWAGEN,VOLKSWAGEN Golf IV (1J) / Bora (1J) (‘98→’04),038103601NA,Oil sump CARTER VAG 1.9 TDI s/ag.sensor,Mecanica (Carter/EGR)
403566,VOLKSWAGEN,VOLKSWAGEN Golf IV (1J) / Bora (1J) (‘98→’04),038103603N,Oil sump CARTER VAG 1.9 TDI c/ag.sensor,Mecanica (Carter/EGR)
342318,VOLKSWAGEN,VOLKSWAGEN Golf IV (1J) / Bora (1J) (‘98→’04),028131501E,EGR Valve +VALVULA EGR VAG  1.9TDI,Mecanica (Carter/EGR)
342350,VOLKSWAGEN,VOLKSWAGEN Golf IV (1J) / Bora (1J) (‘98→’04),045131501C,EGR Valve +VALVULA EGR VAG 1.2/1.4/1.9D,Mecanica (Carter/EGR)
342350,VOLKSWAGEN,VOLKSWAGEN Golf IV (1J) / Bora (1J) (‘98→’04),045131501L,EGR Valve +VALVULA EGR VAG 1.2/1.4/1.9D,Mecanica (Carter/EGR)
342351,VOLKSWAGEN,VOLKSWAGEN Golf IV (1J) / Bora (1J) (‘98→’04),038131501AF,EGR Valve +VALVULA EGR VAG 1.9TDI,Mecanica (Carter/EGR)
342351,VOLKSWAGEN,VOLKSWAGEN Golf IV (1J) / Bora (1J) (‘98→’04),038131501AN,EGR Valve +VALVULA EGR VAG 1.9TDI,Mecanica (Carter/EGR)
342355,VOLKSWAGEN,VOLKSWAGEN Golf IV (1J) / Bora (1J) (‘98→’04),036131503M,EGR Valve +VALVULA EGR VAG  1.4/1.6 GAS.,Mecanica (Carter/EGR)
342356,VOLKSWAGEN,VOLKSWAGEN Golf IV (1J) / Bora (1J) (‘98→’04),06A131501F,EGR Valve +VALVULA EGR VAG 1.6 GASOLINA,Mecanica (Carter/EGR)
342356,VOLKSWAGEN,VOLKSWAGEN Golf IV (1J) / Bora (1J) (‘98→’04),06A131501P,EGR Valve +VALVULA EGR VAG 1.6 GASOLINA,Mecanica (Carter/EGR)
342360,VOLKSWAGEN,VOLKSWAGEN Golf IV (1J) / Bora (1J) (‘98→’04),038131501AT,EGR Valve +VALVULA EGR VAG  1.9TDI,Mecanica (Carter/EGR)
342360,VOLKSWAGEN,VOLKSWAGEN Golf IV (1J) / Bora (1J) (‘98→’04),038131501T,EGR Valve +VALVULA EGR VAG  1.9TDI,Mecanica (Carter/EGR)
342362,VOLKSWAGEN,VOLKSWAGEN Golf IV (1J) / Bora (1J) (‘98→’04),036131503R,EGR Valve +VALVULA EGR VAG 1.4 GASOLINA,Mecanica (Carter/EGR)
342362,VOLKSWAGEN,VOLKSWAGEN Golf IV (1J) / Bora (1J) (‘98→’04),036131503T,EGR Valve +VALVULA EGR VAG 1.4 GASOLINA,Mecanica (Carter/EGR)
343302,VOLKSWAGEN,VOLKSWAGEN Golf IV (1J) / Bora (1J) (‘98→’04),038131501,"EGR Valve !VALVULA EGR VAG1.4,1.7,1.9SDI",Mecanica (Carter/EGR)
403799,VOLKSWAGEN,VOLKSWAGEN Golf V (1K) (‘04→’09) / Jetta III (‘04→’13) / Tiguan I (‘07→’18) / Touran I (‘03→’10),038103603AG,Oil sump CARTER VAG 1.9TDI/2.0TDI/SDI,Mecanica (Carter/EGR)
403889,VOLKSWAGEN,VOLKSWAGEN Golf V (1K) (‘04→’09) / Jetta III (‘04→’13) / Tiguan I (‘07→’18) / Touran I (‘03→’10),06J103600AF,Oil sump CARTER ACEITE VAG mot. 1.8/2.0,Mecanica (Carter/EGR)
403889,VOLKSWAGEN,VOLKSWAGEN Golf V (1K) (‘04→’09) / Jetta III (‘04→’13) / Tiguan I (‘07→’18) / Touran I (‘03→’10),06J103600E,Oil sump CARTER ACEITE VAG mot. 1.8/2.0,Mecanica (Carter/EGR)
403991,VOLKSWAGEN,VOLKSWAGEN Golf V (1K) (‘04→’09) / Jetta III (‘04→’13) / Tiguan I (‘07→’18) / Touran I (‘03→’10),03C103603S,Oil sump CARTER ACEITE VAG  1.4/1.6,Mecanica (Carter/EGR)
403991,VOLKSWAGEN,VOLKSWAGEN Golf V (1K) (‘04→’09) / Jetta III (‘04→’13) / Tiguan I (‘07→’18) / Touran I (‘03→’10),03C103603T,Oil sump CARTER ACEITE VAG  1.4/1.6,Mecanica (Carter/EGR)
342343,VOLKSWAGEN,VOLKSWAGEN Golf V (1K) (‘04→’09) / Jetta III (‘04→’13) / Tiguan I (‘07→’18) / Touran I (‘03→’10),03G131501,EGR Valve +VALVULA EGR VAG  2.0TDI,Mecanica (Carter/EGR)
342343,VOLKSWAGEN,VOLKSWAGEN Golf V (1K) (‘04→’09) / Jetta III (‘04→’13) / Tiguan I (‘07→’18) / Touran I (‘03→’10),03G131501P,EGR Valve +VALVULA EGR VAG  2.0TDI,Mecanica (Carter/EGR)
342343,VOLKSWAGEN,VOLKSWAGEN Golf V (1K) (‘04→’09) / Jetta III (‘04→’13) / Tiguan I (‘07→’18) / Touran I (‘03→’10),03L131501D,EGR Valve +VALVULA EGR VAG  2.0TDI,Mecanica (Carter/EGR)
342343,VOLKSWAGEN,VOLKSWAGEN Golf V (1K) (‘04→’09) / Jetta III (‘04→’13) / Tiguan I (‘07→’18) / Touran I (‘03→’10),03L131501E,EGR Valve +VALVULA EGR VAG  2.0TDI,Mecanica (Carter/EGR)
342343,VOLKSWAGEN,VOLKSWAGEN Golf V (1K) (‘04→’09) / Jetta III (‘04→’13) / Tiguan I (‘07→’18) / Touran I (‘03→’10),03L131501G,EGR Valve +VALVULA EGR VAG  2.0TDI,Mecanica (Carter/EGR)
342343,VOLKSWAGEN,VOLKSWAGEN Golf V (1K) (‘04→’09) / Jetta III (‘04→’13) / Tiguan I (‘07→’18) / Touran I (‘03→’10),03L131501K,EGR Valve +VALVULA EGR VAG  2.0TDI,Mecanica (Carter/EGR)
342350,VOLKSWAGEN,VOLKSWAGEN Golf V (1K) (‘04→’09) / Jetta III (‘04→’13) / Tiguan I (‘07→’18) / Touran I (‘03→’10),045131501C,EGR Valve +VALVULA EGR VAG 1.2/1.4/1.9D,Mecanica (Carter/EGR)
342350,VOLKSWAGEN,VOLKSWAGEN Golf V (1K) (‘04→’09) / Jetta III (‘04→’13) / Tiguan I (‘07→’18) / Touran I (‘03→’10),045131501L,EGR Valve +VALVULA EGR VAG 1.2/1.4/1.9D,Mecanica (Carter/EGR)
342351,VOLKSWAGEN,VOLKSWAGEN Golf V (1K) (‘04→’09) / Jetta III (‘04→’13) / Tiguan I (‘07→’18) / Touran I (‘03→’10),038131501AF,EGR Valve +VALVULA EGR VAG 1.9TDI,Mecanica (Carter/EGR)
342351,VOLKSWAGEN,VOLKSWAGEN Golf V (1K) (‘04→’09) / Jetta III (‘04→’13) / Tiguan I (‘07→’18) / Touran I (‘03→’10),038131501AN,EGR Valve +VALVULA EGR VAG 1.9TDI,Mecanica (Carter/EGR)
342356,VOLKSWAGEN,VOLKSWAGEN Golf V (1K) (‘04→’09) / Jetta III (‘04→’13) / Tiguan I (‘07→’18) / Touran I (‘03→’10),06A131501F,EGR Valve +VALVULA EGR VAG 1.6 GASOLINA,Mecanica (Carter/EGR)
342356,VOLKSWAGEN,VOLKSWAGEN Golf V (1K) (‘04→’09) / Jetta III (‘04→’13) / Tiguan I (‘07→’18) / Touran I (‘03→’10),06A131501P,EGR Valve +VALVULA EGR VAG 1.6 GASOLINA,Mecanica (Carter/EGR)
342358,VOLKSWAGEN,VOLKSWAGEN Golf V (1K) (‘04→’09) / Jetta III (‘04→’13) / Tiguan I (‘07→’18) / Touran I (‘03→’10),03G131502B,EGR Valve +VALVULA EGR VAG 1.9/2.0TDI,Mecanica (Carter/EGR)
342359,VOLKSWAGEN,VOLKSWAGEN Golf V (1K) (‘04→’09) / Jetta III (‘04→’13) / Tiguan I (‘07→’18) / Touran I (‘03→’10),03C131503B,EGR Valve +VALVULA EGR VAG  1.6FSI,Mecanica (Carter/EGR)
342368,VOLKSWAGEN,VOLKSWAGEN Golf V (1K) (‘04→’09) / Jetta III (‘04→’13) / Tiguan I (‘07→’18) / Touran I (‘03→’10),06F131503B,EGR Valve +VALVULA EGR VAG mot. 2.0FSI,Mecanica (Carter/EGR)
343302,VOLKSWAGEN,VOLKSWAGEN Golf V (1K) (‘04→’09) / Jetta III (‘04→’13) / Tiguan I (‘07→’18) / Touran I (‘03→’10),038131501,"EGR Valve !VALVULA EGR VAG1.4,1.7,1.9SDI",Mecanica (Carter/EGR)
343303,VOLKSWAGEN,VOLKSWAGEN Golf V (1K) (‘04→’09) / Jetta III (‘04→’13) / Tiguan I (‘07→’18) / Touran I (‘03→’10),038131501AH,EGR Valve !VALVULA EGR CADDY III 2.0SDI,Mecanica (Carter/EGR)
343303,VOLKSWAGEN,VOLKSWAGEN Golf V (1K) (‘04→’09) / Jetta III (‘04→’13) / Tiguan I (‘07→’18) / Touran I (‘03→’10),038131501BC,EGR Valve !VALVULA EGR CADDY III 2.0SDI,Mecanica (Carter/EGR)
402592,VOLKSWAGEN,VOLKSWAGEN Golf V (1K) (‘04→’09) / Jetta III (‘04→’13) / Tiguan I (‘07→’18) / Touran I (‘03→’10),09M321361A,"Oil sump, automatic transmission CARTER CAJA VELOCIDADES VAG",Mecanica (Carter/EGR)
403889,VOLKSWAGEN,VOLKSWAGEN Golf VI (5K) (‘08→’14) / Jetta IV (‘08→’14) / Touran II (‘10→’15),06J103600AF,Oil sump CARTER ACEITE VAG mot. 1.8/2.0,Mecanica (Carter/EGR)
403889,VOLKSWAGEN,VOLKSWAGEN Golf VI (5K) (‘08→’14) / Jetta IV (‘08→’14) / Touran II (‘10→’15),06J103600E,Oil sump CARTER ACEITE VAG mot. 1.8/2.0,Mecanica (Carter/EGR)
342343,VOLKSWAGEN,VOLKSWAGEN Golf VI (5K) (‘08→’14) / Jetta IV (‘08→’14) / Touran II (‘10→’15),03G131501,EGR Valve +VALVULA EGR VAG  2.0TDI,Mecanica (Carter/EGR)
342343,VOLKSWAGEN,VOLKSWAGEN Golf VI (5K) (‘08→’14) / Jetta IV (‘08→’14) / Touran II (‘10→’15),03G131501P,EGR Valve +VALVULA EGR VAG  2.0TDI,Mecanica (Carter/EGR)
342343,VOLKSWAGEN,VOLKSWAGEN Golf VI (5K) (‘08→’14) / Jetta IV (‘08→’14) / Touran II (‘10→’15),03L131501D,EGR Valve +VALVULA EGR VAG  2.0TDI,Mecanica (Carter/EGR)
342343,VOLKSWAGEN,VOLKSWAGEN Golf VI (5K) (‘08→’14) / Jetta IV (‘08→’14) / Touran II (‘10→’15),03L131501E,EGR Valve +VALVULA EGR VAG  2.0TDI,Mecanica (Carter/EGR)
342343,VOLKSWAGEN,VOLKSWAGEN Golf VI (5K) (‘08→’14) / Jetta IV (‘08→’14) / Touran II (‘10→’15),03L131501G,EGR Valve +VALVULA EGR VAG  2.0TDI,Mecanica (Carter/EGR)
342343,VOLKSWAGEN,VOLKSWAGEN Golf VI (5K) (‘08→’14) / Jetta IV (‘08→’14) / Touran II (‘10→’15),03L131501K,EGR Valve +VALVULA EGR VAG  2.0TDI,Mecanica (Carter/EGR)
343305,VOLKSWAGEN,VOLKSWAGEN Golf VI (5K) (‘08→’14) / Jetta IV (‘08→’14) / Touran II (‘10→’15),03G131512P(PART),EGR Valve !VALVULA EGR GOLFVI 2.0,Mecanica (Carter/EGR)
343305,VOLKSWAGEN,VOLKSWAGEN Golf VI (5K) (‘08→’14) / Jetta IV (‘08→’14) / Touran II (‘10→’15),03L131512AF,EGR Valve !VALVULA EGR GOLFVI 2.0,Mecanica (Carter/EGR)
342350,VOLKSWAGEN,VOLKSWAGEN Lupo (‘99→’05),045131501C,EGR Valve +VALVULA EGR VAG 1.2/1.4/1.9D,Mecanica (Carter/EGR)
342350,VOLKSWAGEN,VOLKSWAGEN Lupo (‘99→’05),045131501L,EGR Valve +VALVULA EGR VAG 1.2/1.4/1.9D,Mecanica (Carter/EGR)
342351,VOLKSWAGEN,VOLKSWAGEN Lupo (‘99→’05),038131501AF,EGR Valve +VALVULA EGR VAG 1.9TDI,Mecanica (Carter/EGR)
342351,VOLKSWAGEN,VOLKSWAGEN Lupo (‘99→’05),038131501AN,EGR Valve +VALVULA EGR VAG 1.9TDI,Mecanica (Carter/EGR)
342355,VOLKSWAGEN,VOLKSWAGEN Lupo (‘99→’05),036131503M,EGR Valve +VALVULA EGR VAG  1.4/1.6 GAS.,Mecanica (Carter/EGR)
342362,VOLKSWAGEN,VOLKSWAGEN Lupo (‘99→’05),036131503R,EGR Valve +VALVULA EGR VAG 1.4 GASOLINA,Mecanica (Carter/EGR)
342362,VOLKSWAGEN,VOLKSWAGEN Lupo (‘99→’05),036131503T,EGR Valve +VALVULA EGR VAG 1.4 GASOLINA,Mecanica (Carter/EGR)
343302,VOLKSWAGEN,VOLKSWAGEN Lupo (‘99→’05),038131501,"EGR Valve !VALVULA EGR VAG1.4,1.7,1.9SDI",Mecanica (Carter/EGR)
403433,VOLKSWAGEN,VOLKSWAGEN New Beetle (‘98→’19),038103601AQ,Oil sump CARTER VAG 1.8turbo sin a.s.,Mecanica (Carter/EGR)
403433,VOLKSWAGEN,VOLKSWAGEN New Beetle (‘98→’19),038103601MA,Oil sump CARTER VAG 1.8turbo sin a.s.,Mecanica (Carter/EGR)
403434,VOLKSWAGEN,VOLKSWAGEN New Beetle (‘98→’19),038103603M,Oil sump CARTER VAG 1.8turbo con a.s.,Mecanica (Carter/EGR)
403565,VOLKSWAGEN,VOLKSWAGEN New Beetle (‘98→’19),038103601NA,Oil sump CARTER VAG 1.9 TDI s/ag.sensor,Mecanica (Carter/EGR)
403566,VOLKSWAGEN,VOLKSWAGEN New Beetle (‘98→’19),038103603N,Oil sump CARTER VAG 1.9 TDI c/ag.sensor,Mecanica (Carter/EGR)
342343,VOLKSWAGEN,VOLKSWAGEN New Beetle (‘98→’19),03G131501,EGR Valve +VALVULA EGR VAG  2.0TDI,Mecanica (Carter/EGR)
342343,VOLKSWAGEN,VOLKSWAGEN New Beetle (‘98→’19),03G131501P,EGR Valve +VALVULA EGR VAG  2.0TDI,Mecanica (Carter/EGR)
342343,VOLKSWAGEN,VOLKSWAGEN New Beetle (‘98→’19),03L131501D,EGR Valve +VALVULA EGR VAG  2.0TDI,Mecanica (Carter/EGR)
342343,VOLKSWAGEN,VOLKSWAGEN New Beetle (‘98→’19),03L131501E,EGR Valve +VALVULA EGR VAG  2.0TDI,Mecanica (Carter/EGR)
342343,VOLKSWAGEN,VOLKSWAGEN New Beetle (‘98→’19),03L131501G,EGR Valve +VALVULA EGR VAG  2.0TDI,Mecanica (Carter/EGR)
342343,VOLKSWAGEN,VOLKSWAGEN New Beetle (‘98→’19),03L131501K,EGR Valve +VALVULA EGR VAG  2.0TDI,Mecanica (Carter/EGR)
342351,VOLKSWAGEN,VOLKSWAGEN New Beetle (‘98→’19),038131501AF,EGR Valve +VALVULA EGR VAG 1.9TDI,Mecanica (Carter/EGR)
342351,VOLKSWAGEN,VOLKSWAGEN New Beetle (‘98→’19),038131501AN,EGR Valve +VALVULA EGR VAG 1.9TDI,Mecanica (Carter/EGR)
342355,VOLKSWAGEN,VOLKSWAGEN New Beetle (‘98→’19),036131503M,EGR Valve +VALVULA EGR VAG  1.4/1.6 GAS.,Mecanica (Carter/EGR)
342356,VOLKSWAGEN,VOLKSWAGEN New Beetle (‘98→’19),06A131501F,EGR Valve +VALVULA EGR VAG 1.6 GASOLINA,Mecanica (Carter/EGR)
342356,VOLKSWAGEN,VOLKSWAGEN New Beetle (‘98→’19),06A131501P,EGR Valve +VALVULA EGR VAG 1.6 GASOLINA,Mecanica (Carter/EGR)
343305,VOLKSWAGEN,VOLKSWAGEN New Beetle (‘98→’19),03G131512P(PART),EGR Valve !VALVULA EGR GOLFVI 2.0,Mecanica (Carter/EGR)
343305,VOLKSWAGEN,VOLKSWAGEN New Beetle (‘98→’19),03L131512AF,EGR Valve !VALVULA EGR GOLFVI 2.0,Mecanica (Carter/EGR)
342318,VOLKSWAGEN,VOLKSWAGEN Passat I (B1) (‘73→’81) / II (B2) (‘79→’89) / III (B3-B4) (‘88→’97),028131501E,EGR Valve +VALVULA EGR VAG  1.9TDI,Mecanica (Carter/EGR)
403353,VOLKSWAGEN,VOLKSWAGEN Passat IV (B5) (‘96→’01) / V (B5.5) (‘00→’04) / VI (B6) (‘05→’10) / VII (B7) (‘10→’14) / EOS (‘06→’15),078103604AC,Oil sump CARTER VAG sin.ag.s. 2.4/2.6,Mecanica (Carter/EGR)
403354,VOLKSWAGEN,VOLKSWAGEN Passat IV (B5) (‘96→’01) / V (B5.5) (‘00→’04) / VI (B6) (‘05→’10) / VII (B7) (‘10→’14) / EOS (‘06→’15),078103604AA,Oil sump CARTER VAG con.ag.s. 2.4/2.8,Mecanica (Carter/EGR)
403741,VOLKSWAGEN,VOLKSWAGEN Passat IV (B5) (‘96→’01) / V (B5.5) (‘00→’04) / VI (B6) (‘05→’10) / VII (B7) (‘10→’14) / EOS (‘06→’15),06B103601AQ,Oil sump CARTER VAG 1.6/1.9TDI/2.0,Mecanica (Carter/EGR)
403741,VOLKSWAGEN,VOLKSWAGEN Passat IV (B5) (‘96→’01) / V (B5.5) (‘00→’04) / VI (B6) (‘05→’10) / VII (B7) (‘10→’14) / EOS (‘06→’15),06B103601N,Oil sump CARTER VAG 1.6/1.9TDI/2.0,Mecanica (Carter/EGR)
403741,VOLKSWAGEN,VOLKSWAGEN Passat IV (B5) (‘96→’01) / V (B5.5) (‘00→’04) / VI (B6) (‘05→’10) / VII (B7) (‘10→’14) / EOS (‘06→’15),06B103603AQ,Oil sump CARTER VAG 1.6/1.9TDI/2.0,Mecanica (Carter/EGR)
403741,VOLKSWAGEN,VOLKSWAGEN Passat IV (B5) (‘96→’01) / V (B5.5) (‘00→’04) / VI (B6) (‘05→’10) / VII (B7) (‘10→’14) / EOS (‘06→’15),06B103603N,Oil sump CARTER VAG 1.6/1.9TDI/2.0,Mecanica (Carter/EGR)
403742,VOLKSWAGEN,VOLKSWAGEN Passat IV (B5) (‘96→’01) / V (B5.5) (‘00→’04) / VI (B6) (‘05→’10) / VII (B7) (‘10→’14) / EOS (‘06→’15),06B103601CA,Oil sump CARTER ACEITE VAG 1.8 Turbo,Mecanica (Carter/EGR)
403742,VOLKSWAGEN,VOLKSWAGEN Passat IV (B5) (‘96→’01) / V (B5.5) (‘00→’04) / VI (B6) (‘05→’10) / VII (B7) (‘10→’14) / EOS (‘06→’15),06B103603P,Oil sump CARTER ACEITE VAG 1.8 Turbo,Mecanica (Carter/EGR)
403799,VOLKSWAGEN,VOLKSWAGEN Passat IV (B5) (‘96→’01) / V (B5.5) (‘00→’04) / VI (B6) (‘05→’10) / VII (B7) (‘10→’14) / EOS (‘06→’15),038103603AG,Oil sump CARTER VAG 1.9TDI/2.0TDI/SDI,Mecanica (Carter/EGR)
403889,VOLKSWAGEN,VOLKSWAGEN Passat IV (B5) (‘96→’01) / V (B5.5) (‘00→’04) / VI (B6) (‘05→’10) / VII (B7) (‘10→’14) / EOS (‘06→’15),06J103600AF,Oil sump CARTER ACEITE VAG mot. 1.8/2.0,Mecanica (Carter/EGR)
403889,VOLKSWAGEN,VOLKSWAGEN Passat IV (B5) (‘96→’01) / V (B5.5) (‘00→’04) / VI (B6) (‘05→’10) / VII (B7) (‘10→’14) / EOS (‘06→’15),06J103600E,Oil sump CARTER ACEITE VAG mot. 1.8/2.0,Mecanica (Carter/EGR)
403991,VOLKSWAGEN,VOLKSWAGEN Passat IV (B5) (‘96→’01) / V (B5.5) (‘00→’04) / VI (B6) (‘05→’10) / VII (B7) (‘10→’14) / EOS (‘06→’15),03C103603S,Oil sump CARTER ACEITE VAG  1.4/1.6,Mecanica (Carter/EGR)
403991,VOLKSWAGEN,VOLKSWAGEN Passat IV (B5) (‘96→’01) / V (B5.5) (‘00→’04) / VI (B6) (‘05→’10) / VII (B7) (‘10→’14) / EOS (‘06→’15),03C103603T,Oil sump CARTER ACEITE VAG  1.4/1.6,Mecanica (Carter/EGR)
402592,VOLKSWAGEN,VOLKSWAGEN Passat IV (B5) (‘96→’01) / V (B5.5) (‘00→’04) / VI (B6) (‘05→’10) / VII (B7) (‘10→’14) / EOS (‘06→’15),09M321361A,"Oil sump, automatic transmission CARTER CAJA VELOCIDADES VAG",Mecanica (Carter/EGR)
342318,VOLKSWAGEN,VOLKSWAGEN Passat IV (B5) (‘96→’01) / V (B5.5) (‘00→’04) / VI (B6) (‘05→’10) / VII (B7) (‘10→’14) / EOS (‘06→’15),028131501E,EGR Valve +VALVULA EGR VAG  1.9TDI,Mecanica (Carter/EGR)
